FIPS,County,State,Total.Pop.2023,Sex.Ratio.2023,Sex.Ratio.2013,Sex.Ratio.2003,Sex.Ratio.Age.0.19.2023,Sex.Ratio.Age.20.39.2023,Sex.Ratio.Age.40.59.2023,Sex.Ratio.Age.60.79.2023,Sex.Ratio.Age.80plus.2023
19101,Jefferson County,Iowa,15440,108.3670715,119.3753111,97.25254046,107.7095808,149.0070468,99.53623188,97.97891037,62.109375
19103,Johnson County,Iowa,157528,98.58806918,98.8267673,98.02405498,101.566754,100.8102513,104.1788446,90.20265004,63.58361775
19105,Jones County,Iowa,20900,113.091354,107.283564,111.0034386,109.0375056,130.742913,124.7034765,100.6142506,75.2265861
19107,Keokuk County,Iowa,9914,103.1557377,100.4459957,95.92158236,106.8201194,107.9303675,104.6167247,106.1707523,60.81871345
19109,Kossuth County,Iowa,14396,101.8225151,99.55746453,96.27008875,108.6567164,107.5124026,102.3166023,104.6280992,64.45427729
19111,Lee County,Iowa,32565,102.0411962,100.9925275,99.05120236,108.2089552,111.0211166,106.5262611,95.08628955,61.46341463
19113,Linn County,Iowa,228972,97.73056995,97.26996045,96.25567586,103.192138,100.6278806,102.2928757,90.79518877,63.90850992
19115,Louisa County,Iowa,10513,105.2919352,106.4023281,101.6233228,108.881298,113.0314233,108.2568807,100.5555556,70.33333333
19117,Lucas County,Iowa,8747,103.4659223,100.7617729,95.18495557,105.2437902,113.2336018,108.559499,97.05357143,72.83018868
19119,Lyon County,Iowa,12324,105.4,101.4989662,99.87908102,108.3472454,115.7303371,110.3837472,101.399177,57.14285714
19121,Madison County,Iowa,16971,99.68231557,99.24076695,98.59658778,102.739726,98.72857933,104.8465985,97.2406181,65.84699454
19123,Mahaska County,Iowa,21874,105.0815676,101.2657092,99.76385104,113.3210332,110.4032258,106.8798057,99.6179966,63.32819723
19125,Marion County,Iowa,33770,101.6600979,99.13143133,98.26177753,104.9434049,111.3995183,104.7497446,97.06362153,59.48434622
19127,Marshall County,Iowa,40014,101.9583102,101.915973,100.0051209,103.013251,109.2917479,107.7848389,95.08582177,66.82879377
19129,Mills County,Iowa,14633,100.3971515,101.2557386,102.130898,106.8077803,102.0314548,101.7525226,96.62423907,72.4852071
19131,Mitchell County,Iowa,10518,101.4942529,97.46437165,95.81445914,106.561086,109.772296,101.4975042,102.1523179,63.72093023
19133,Monona County,Iowa,8493,96.46079112,97.76658638,95.75156787,100.3824092,107.1012806,99.0516333,97.34432234,52.25464191
19135,Monroe County,Iowa,7504,101.3415616,99.8747495,96.07448415,103.4594595,104.7678795,106.1247216,96.82365827,76.28865979
19137,Montgomery County,Iowa,10139,97.18008557,94.68562874,90.93237705,102.5556472,105.3604436,99.24178602,97.93977813,50
19139,Muscatine County,Iowa,42218,100.8181515,98.85339128,98.93211289,104.3095372,109.2129725,100.5754844,97.27891156,61.86046512
19141,O'Brien County,Iowa,14012,103.929559,101.0737294,94.79598662,112.3372949,111.3009198,108.9552239,99.36183791,55.26802218
19143,Osceola County,Iowa,5978,105.077187,102.9947917,95.4610744,101.3661202,128.9719626,108.1694402,103.7087912,62.16216216
19145,Page County*,Iowa,15014,114.3020268,108.4083277,104.6482253,117.5,142.1016484,126.2650602,96.40870005,61.30198915
19147,Palo Alto County,Iowa,8810,100.1817769,98.56988082,95.65305708,102.0372011,116.7045455,102.6150628,97.58588672,55.15320334
19149,Plymouth County,Iowa,25722,102.7909177,98.17965024,100.2198518,108.0983803,105.7101025,108.070998,97.25745629,67.41258741
19151,Pocahontas County,Iowa,6976,98.06927882,98.38214784,96.52173913,95.26431718,105.3254438,107.2625698,103.7796976,50
19153,Polk County,Iowa,505255,99.29827191,96.50920994,95.00927727,104.271376,103.2541236,103.2583373,88.98184134,59.50594121
19155,Pottawattamie County,Iowa,93179,98.00463248,97.0147037,95.71028909,105.4870158,102.8387689,99.68312649,90.85709014,64.03692824
19157,Poweshiek County,Iowa,18453,96.01657106,95.60555088,93.52820513,101.4905149,100.1754386,99.75526187,93.54251933,60.91445428
19159,Ringgold County,Iowa,4642,100.8654262,95.78574242,95.28582034,119.6597353,96.45093946,102.1072797,102.739726,52.28426396
19161,Sac County,Iowa,9686,101.4559068,96.01328904,96.87215857,107.3977372,107.5078206,105.466541,101.1119936,58.15789474
19163,Scott County,Iowa,174270,97.76441217,96.25141249,96.19339151,103.4446381,99.2210277,101.7900204,92.87798552,62.33705773
19165,Shelby County,Iowa,11806,98.98870723,96.38554217,97.18944099,107.3624017,105.0505051,97.87545788,96.13114754,70.39473684
19167,Sioux County,Iowa,36246,101.3331111,100.8323632,96.68706348,102.1459982,106.4545663,108.6187845,99.53817734,57.35430157
19169,Story County,Iowa,98566,109.8801184,108.0976237,104.8528562,108.6091594,124.2921625,105.5803048,95.15811573,67.62886598
19171,Tama County,Iowa,16833,102.7827973,95.88671612,96.82399647,108.0340265,111.5091016,100.7035176,99.54751131,72.16699801
19173,Taylor County,Iowa,5924,106.9881202,100.7407407,94.23631124,113.1396957,109.5551895,108.7692308,101.7191977,88.04347826
19175,Union County,Iowa,11906,97.05395564,94.72140762,93.69295958,105.5744392,104.6686747,96.3661775,91.42259414,61.11111111
19177,Van Buren County,Iowa,7266,103.2447552,103.1147541,99.27083333,112.4153499,105.1966292,113.75,93.88830348,63.59649123
19179,Wapello County,Iowa,35166,102.9432133,96.81281525,95.26801814,107.1603291,110.2060844,109.2866083,93.16062176,62.77777778
19181,Warren County,Iowa,55205,98.31519201,95.90469099,95.85627625,105.0933553,100.921385,101.8496941,92.13402616,57.15323166
19183,Washington County,Iowa,22560,99.80515455,96.82482734,95.31047266,105.9064527,105.2715022,102.0638629,96.95411392,59.08479139
19185,Wayne County,Iowa,6557,104.2679128,95.61887255,90.50798258,109.9088838,100.5847953,111.8858954,110.106383,60.37735849
19187,Webster County,Iowa,36485,109.8165507,106.4660656,102.2815833,114.9634175,133.2016786,109.7663429,95.91836735,59.52380952
19189,Winnebago County,Iowa,10571,101.2757045,95.83176868,96.23163354,105.0574713,115.7002676,106.1082024,95.26029526,53.18066158
19191,Winneshiek County,Iowa,19815,102.6902619,98.51400267,97.55589238,104.4169611,104.9594229,107.9403272,101.6810008,76.443769
19193,Woodbury County,Iowa,105951,101.1906118,97.41753682,96.19514249,103.0858826,108.6019082,103.0872814,93.25731284,68.57541899
19195,Worth County,Iowa,7297,105.2024747,100.2941963,99.35417205,109.0234858,102.987013,111.3983549,106.8693694,71.00840336
19197,Wright County,Kansas,12656,104.7565119,100.1541782,97.54752576,111.2405358,107.716786,107.0216049,101.4334471,75.78475336
20001,Allen County,Kansas,12412,98.49672157,95.96641176,95.28169014,111.2344873,109.3979442,98.26026444,86.82119205,58.8377724
20003,Anderson County,Kansas,7838,104.5407098,98.5338726,97.79627816,103.564728,123.7380628,98.05194805,102.0111732,82.24299065
20005,Atchison County,Kansas,16016,95.41239629,95.11282591,94.74787469,97.53737907,97.61789013,103.0444965,91.96428571,60.5870021
20007,Barber County,Kansas,4071,102.7390438,103.777501,94.12685983,111.7154812,102.7568922,102.1176471,105.6313993,55
20009,Barton County,Kansas,24899,99.46327005,97.47427502,96.13967984,104.9119555,100.4900245,105.2350019,96.48946841,65.17285531
20011,Bourbon County,Kansas,14408,99.6950797,97.93195464,93.42324984,111.3151365,106.4910026,97.14648066,88.43896714,69.97245179
20013,Brown County,Kansas,9250,99.26755709,94.58186101,93.97885995,106.3829787,107.6004343,99.41634241,92.52491694,67.79026217
20015,Butler County,Kansas,68632,104.4079104,100.9270591,100.7832465,107.0784641,114.8853038,106.202116,94.43970421,67.47503566
20017,Chase County*,Kansas,2579,109.6747967,103.1722054,106.0097834,109.4890511,134.1085271,113.7037037,100,67.67676768
20019,Chautauqua County,Kansas,3347,109.9749059,106.374269,96.17383089,120.4359673,106.969697,114.8809524,104.3280182,93.44262295
20021,Cherokee County,Kansas,19054,98.06652807,97.36519029,94.23076923,102.869379,101.5580737,103.6957456,91.88492915,64.18786693
20023,Cheyenne County,Kansas,2636,107.0699136,99.77561705,96.78284182,128.6219081,109.8039216,106.1371841,100,70.53571429
20025,Clark County,Kansas,1847,99.03017241,97.2826087,93.85521886,108.9285714,101.5384615,107.6923077,91.55555556,61.84210526
20027,Clay County,Kansas,8007,103.3265617,97.92354884,97.27797001,107.1942446,120.0538358,105.1819184,94.81409002,72.01365188
20029,Cloud County,Kansas,8854,103.3532384,96.6162253,91.51349237,114.4991213,113.4279476,108.4121977,96.62027833,45.18950437
20031,Coffey County,Kansas,8251,100.6566148,98.78974846,96.89538808,110.2990033,106.3926941,103.051882,92.39332096,74.26470588
20033,Comanche County,Kansas,1655,94.24882629,93.37349398,92.14501511,87.89237668,103.8216561,109.1397849,91.74311927,60.29411765
20035,Cowley County,Kansas,34157,100.7346027,98.88925547,97.83361251,101.8834866,110.3121801,106.8722237,94.17659805,59.72629521
20037,Crawford County,Kansas,38764,99.43406904,100.1019628,95.75407092,106.3492063,108.2378223,100.792888,86.52255137,57.18717684
20039,Decatur County,Kansas,2712,103.756574,100.5517241,95.37537538,116.3194444,105.4054054,112.1568627,102.8205128,61.8705036
20041,Dickinson County,Kansas,18445,101.8936077,98.86410151,96.00744725,109.3877551,105.2473763,106.7924528,96.0704607,67.11409396
20043,Doniphan County,Kansas,7493,103.2826913,101.7934922,98.49531327,107.028754,112.2474747,99.44751381,103.8551402,63.91752577
20045,Douglas County,Kansas,120553,98.66025081,99.65364801,98.43341549,101.6322404,103.976565,101.4401802,87.88365285,62.79178338
20047,Edwards County,Kansas,2733,105.4887218,99.93261456,98.16401469,105.1671733,109.2936803,111.6129032,104.7619048,75.58139535
20049,Elk County,Kansas,2467,103.2125206,97.37631184,92.38861386,115.2777778,109.0909091,102.2058824,97.01897019,79.31034483
20051,Ellis County,Kansas,28810,102.3742624,100.7746041,95.53884712,105.5371901,105.9385666,105.8303887,93.7232525,80.41594454
20053,Ellsworth County*,Kansas,6357,136.5835504,131.0344828,113.712938,117.2231986,227.7665996,163.1217839,102.6206897,56.23003195
20055,Finney County,Kansas,37466,105.4394911,102.2752073,103.9195724,104.4250699,113.4281531,106.8397404,99.74756581,68.89632107
20057,Ford County,Kansas,33980,107.714408,106.6291469,106.4297049,105.1346954,120.7889642,107.0251283,103.1746032,63.89351082
20059,Franklin County,Kansas,26125,102.5507831,98.07573892,99.55844759,105.7063541,105.1496621,106.490939,98.86831276,69.89966555
20061,Geary County,Kansas,35047,110.7583138,110.7140812,103.6954168,109.2877095,128.1018899,98.8937179,86.90807799,61.2244898
20063,Gove County,Kansas,2735,98.47605225,101.5873016,92.96718017,100.2688172,107.1428571,113.7037037,94.3019943,51.2605042
20065,Graham County,Kansas,2376,103.0769231,95.91218774,96.44128114,114.1732283,106.4220183,104.0816327,88.33333333,119.3548387
20067,Grant County,Kansas,7147,104.9025229,104.2165539,102.7600849,97.66277129,115.0510204,112.4497992,103.8834951,74.46808511
20069,Gray County,Kansas,5743,104.304518,100.4021448,101.2713282,115.2380952,96.30156472,107.4503311,100.7707129,79.31034483
20071,Greeley County,Kansas,1181,99.15682968,94.39393939,102.4781341,102.3391813,106.6666667,100,102.9850746,50
20073,Greenwood County,Kansas,5870,104.0319778,98.87394432,95.53805774,108.9393939,105.0561798,103.4795764,101.8691589,94.57831325
20075,Hamilton County,Kansas,2437,113.9596137,106.4617809,95.74780059,120.2312139,124.7191011,105.6179775,105.4794521,90
20077,Harper County,Kansas,5435,104.7080979,102.0754064,94.48471478,109.0287278,128.6298569,112.3893805,88.25256975,62.43386243
20079,Harvey County,Kansas,33504,98.96668448,96.46293152,95.3218082,104.6114232,109.433458,101.8893028,91.03538663,63.81789137
20081,Haskell County,Kansas,3630,102.9066518,97.41626794,103.7364798,103.6053131,109.4470046,100.2557545,104.519774,69.87951807
20083,Hodgeman County,Kansas,1655,109.2288243,96.92937564,97.74859287,105.3140097,110.5263158,109.3023256,119.1489362,84.90566038
20085,Jackson County,Kansas,13368,103.3465166,100.9966777,96.69546764,113.2944606,104.2432815,104.5108005,97.60638298,71.9346049
20087,Jefferson County,Kansas,18327,103.5428698,102.4043127,103.6821918,104.9329502,105.6114346,105.9362724,102.5021949,81.87772926
20089,Jewell County,Kansas,2847,105.856833,104.9564635,98.42565598,106.9620253,123.0434783,112.2605364,106.2211982,62.67605634
20091,Johnson County,Kansas,622237,97.71444005,95.64020367,95.73408829,104.2193602,101.9693006,100.4216777,87.51571476,65.93464248
20093,Kearny County,Kansas,3823,102.7041357,102.9045643,104.1470311,105.1495017,108.1081081,102.0100503,101.7391304,69.07216495
20095,Kingman County,Kansas,7066,103.2211677,101.7847905,97.53578972,113.5231317,105.5190539,103.1542056,97.29411765,71.25748503
20097,Kiowa County,Kansas,2374,99.83164983,96.58650116,95.8490566,101.7804154,86.74242424,114.4104803,113.7546468,51.68539326
20099,Labette County,Kansas,19728,101.8829308,98.62009897,97.16015312,112.3315639,108.0168776,103.0022075,94.64131374,61.86579378
20101,Lane County,Kansas,1529,99.08854167,98.82903981,99.38208033,119.0217391,97.4025974,98.20359281,90.90909091,70.37037037
20103,Leavenworth County*,Kansas,83518,113.6829986,114.5758334,112.2875503,109.24771,135.9905963,120.0419507,97.23242714,62.92517007
20105,Lincoln County,Kansas,2920,105.9238364,97.68605378,99.65714286,121.9745223,112.8514056,106.0606061,105.5,52.8
20107,Linn County,Kansas,9860,102.6304973,99.51913025,101.2340515,109.5659876,99.26547744,105.2888527,98.91472868,90.94339623
20109,Logan County,Kansas,2665,106.9099379,102.2594752,95.34565366,113.832853,120.1492537,107.8651685,101.5673981,55.17241379
20111,Lyon County,Kansas,32172,96.24252775,95.37231559,97.18224428,97.09476597,96.70176833,104.4200627,94.46780977,60.43068641
20113,McPherson County,Kansas,30091,98.64668603,96.53237122,95.66353887,100.9348221,108.8963964,102.8284672,93.79868185,60.41108132
20115,Marion County,Kansas,11690,101.0663915,100.4763469,96.24377734,106.7489115,105.8637084,103.8277512,99.93238675,65.53287982
20117,Marshall County,Kansas,9933,103.6285363,99.65965966,98.02281369,103.4948372,105.7985758,108.1860465,104.0783034,81.49253731
20119,Meade County,Kansas,3911,108.1426291,103.0317385,96.79098005,117.7606178,110.3286385,98.20627803,113.8381201,73.58490566
20121,Miami County,Kansas,35320,101.1045949,98.10546639,98.14535998,104.5702592,104.0336993,103.8247721,99.89537013,64.11637931
20123,Mitchell County,Kansas,5719,106.0158501,103.0576118,94.44281954,109.0787717,107.6502732,108.3860759,106.4610866,75.75757576
20125,Montgomery County,Kansas,30568,99.02337392,95.87148138,93.80239186,105.3674442,109.0712743,98.24858757,93.59956236,61.28342246
20127,Morris County,Kansas,5334,100.3756574,98.57638889,95.22397892,106.9808028,102.3166023,105.952381,97.63157895,73.5426009
20129,Morton County,Kansas,2580,97.85276074,97.96696315,92.3699422,94.33427762,117.1428571,101.6722408,100,49.5412844
20131,Nemaha County,Kansas,10114,105.5691057,101.7592963,97.61001517,116.5055762,106.5197429,110.5160662,99.81464319,67.10526316
20133,Neosho County,Kansas,15420,101.2266736,97.2429569,94.84169335,108.1470442,107.2585483,104.3962485,95.27515286,62.13389121
20135,Ness County,Kansas,2618,96.10486891,101.2385919,96.12307692,93.07228916,104.4280443,113.8655462,100.2754821,42.7480916
20137,Norton County*,Kansas,5330,133.7719298,126.4622832,124.9115914,101.2635379,213.3187773,160.6299213,104.8300537,54.72636816
20139,Osage County,Kansas,15824,102.4824056,99.23181762,97.76562871,107.4805195,105.8494088,100.5208333,99.69818913,87.2
20141,Osborne County,Kansas,3427,101.8256773,100.4219409,98.1686747,103.7825059,102.4691358,112.244898,105.1685393,64.41717791
20143,Ottawa County,Kansas,5818,107.7857143,106.6324786,102.6516407,116.8115942,114.6690519,109.8068351,102.0143885,67.21311475
20145,Pawnee County*,Kansas,6126,124.7248716,123.5504886,114.497789,101.3157895,176.9230769,162.9690049,96.5648855,61.06870229
20147,Phillips County,Kansas,4761,102.7683135,98.14682823,95.36100453,107.6648841,102.5641026,105.511811,106.4465409,66.28571429
20149,Pottawatomie County,Kansas,26382,101.4969831,99.98228207,98.19270666,102.1073266,105.0378663,106.8906993,98.81873727,62.19512195
20151,Pratt County,Kansas,9082,102.587553,99.10405213,94.57682827,111.6123642,118.3846971,98.21989529,95.54924242,60.47904192
20153,Rawlins County,Kansas,2463,101.3900245,101.6522423,100.9379509,114.5907473,95.19650655,108.4615385,100.2941176,68.14159292
20155,Reno County,Kansas,61497,102.3726471,100.7613259,101.0883281,106.439654,117.3976608,105.3760366,92.40887914,61.47997973
20157,Republic County,Kansas,4627,100.2163566,96.33443163,93.9516129,107.706422,102.0501139,103.5416667,103.1595577,61.21495327
20159,Rice County,Kansas,9260,103.2930845,100.7242004,93.12962963,109.5159967,118.3531746,105.8945191,92.81045752,54.82758621
20161,Riley County,Kansas,71402,113.7080602,116.6967153,108.5651013,106.0541056,134.5556821,101.0347376,89.40426467,65.02463054
20163,Rooks County,Kansas,4778,99.1663193,94.42365269,99.96286669,97.38219895,104.109589,116.498994,96.26749611,52
20165,Rush County,Kansas,2830,105.5192447,97.14463066,94.7761194,108.4175084,121.4285714,109.5522388,100.2564103,71.79487179
20167,Russell County,Kansas,6723,101.528777,98.37930054,93.63610877,115.1351351,101.7699115,100.1336898,98.80694143,74.59677419
20169,Saline County,Kansas,53098,99.3766897,98.22927037,97.35094478,105.7035998,107.4367089,100.8183569,92.20350182,63.89061529
20171,Scott County,Kansas,4922,107.0677324,101.9761219,98.21576763,116.5644172,112.8731343,111.6141732,98.28571429,62.17948718
